instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,year,month,day,day_of_week,season_label,month_label,weather_label,weekday_label,casual_percent,registered_percent,temp_actual,atemp_actual,hum_actual,windspeed_actual,cluster
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,2012,4,1,Sunday,Summer,Apr,Mist,Sunday,38.85118357887767,61.14881642112233,17.459153,20.86435,67.625,11.541889,2
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,2012,4,2,Monday,Summer,Apr,Clear,Monday,20.350404312668463,79.64959568733153,17.790433,21.37565,50.4348,20.913313,3
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,2012,4,3,Tuesday,Summer,Apr,Clear,Tuesday,19.905493207324277,80.09450679267573,19.133347,23.07415,39.6667,6.708911,2
460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,2012,4,4,Wednesday,Summer,Apr,Clear,Wednesday,16.438781852082037,83.56121814791796,22.208347,26.6725,46.958299999999994,12.125325,2
461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,2012,4,5,Thursday,Summer,Apr,Clear,Thursday,18.46058541118166,81.53941458881833,17.835,21.55815,37.416700000000006,14.708443,3
462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,2012,4,6,Friday,Summer,Apr,Clear,Friday,27.972136222910216,72.02786377708978,16.536653,19.538349999999998,37.7083,20.125996,3
463,2012-04-07,2,1,4,0,6,0,1,0.4375,0.426129,0.254167,0.274871,3252,3605,6857,2012,4,7,Saturday,Summer,Apr,Clear,Saturday,47.425988041417526,52.57401195858247,17.9375,21.306449999999998,25.4167,18.416356999999998,2
464,2012-04-08,2,1,4,0,0,0,1,0.5,0.492425,0.275833,0.232596,2230,2939,5169,2012,4,8,Sunday,Summer,Apr,Clear,Sunday,43.14180692590443,56.85819307409557,20.5,24.62125,27.5833,15.583931999999999,3
465,2012-04-09,2,1,4,0,1,1,1,0.489167,0.476638,0.3175,0.358196,905,4680,5585,2012,4,9,Monday,Summer,Apr,Clear,Monday,16.2041181736795,83.79588182632051,20.055847,23.8319,31.75,23.999132,3
466,2012-04-10,2,1,4,0,2,1,1,0.446667,0.436233,0.435,0.249375,819,5099,5918,2012,4,10,Tuesday,Summer,Apr,Clear,Tuesday,13.839134842852316,86.16086515714768,18.313347,21.81165,43.5,16.708125000000003,3
467,2012-04-11,2,1,4,0,3,1,1,0.348696,0.337274,0.469565,0.295274,482,4380,4862,2012,4,11,Wednesday,Summer,Apr,Clear,Wednesday,9.913615795968738,90.08638420403126,14.296536,16.8637,46.9565,19.783358,3
468,2012-04-12,2,1,4,0,4,1,1,0.3975,0.387604,0.46625,0.290429,663,4746,5409,2012,4,12,Thursday,Summer,Apr,Clear,Thursday,12.2573488630061,87.7426511369939,16.2975,19.3802,46.625,19.458743,3
469,2012-04-13,2,1,4,0,5,1,1,0.4425,0.431808,0.408333,0.155471,1252,5146,6398,2012,4,13,Friday,Summer,Apr,Clear,Friday,19.568615192247577,80.43138480775242,18.142500000000002,21.590400000000002,40.8333,10.416557,2
470,2012-04-14,2,1,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,2012,4,14,Saturday,Summer,Apr,Clear,Saturday,37.466487935656836,62.533512064343164,20.294999999999998,24.3998,50.29169999999999,12.791439,2
471,2012-04-15,2,1,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,2012,4,15,Sunday,Summer,Apr,Clear,Sunday,39.904655075715084,60.09534492428491,24.873347,28.69375,50.79169999999999,15.083643,2
472,2012-04-16,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,2012,4,16,Monday,Summer,Apr,Clear,Monday,18.80690737833595,81.19309262166405,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,2
473,2012-04-17,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,2012,4,17,Tuesday,Summer,Apr,Clear,Tuesday,14.781049170527574,85.21895082947243,24.941653000000002,29.92435,39.0417,18.333143,3
474,2012-04-18,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,2012,4,18,Wednesday,Summer,Apr,Mist,Wednesday,7.945958323792077,92.05404167620792,18.996653,22.8519,56.9167,11.250104,3
475,2012-04-19,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,2012,4,19,Thursday,Summer,Apr,Clear,Thursday,12.886519421172887,87.11348057882712,20.431653,24.6523,61.25000000000001,4.417256399999999,2
476,2012-04-20,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,2012,4,20,Friday,Summer,Apr,Clear,Friday,18.381344307270233,81.61865569272977,21.593347,25.78875,69.4583,10.041357,2
477,2012-04-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,2012,4,21,Saturday,Summer,Apr,Clear,Saturday,38.36050724637681,61.639492753623195,23.369999999999997,27.14605,68.2917,19.000328999999997,2
478,2012-04-22,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,2012,4,22,Sunday,Summer,Apr,Light Snow/Rain,Sunday,11.684518013631937,88.31548198636806,16.263347,19.4752,83.54169999999999,23.084582,0
479,2012-04-23,2,1,4,0,1,1,2,0.321667,0.301125,0.766667,0.303496,195,3019,3214,2012,4,23,Monday,Summer,Apr,Mist,Monday,6.067205973864343,93.93279402613565,13.188346999999998,15.056249999999999,76.66669999999999,20.334232,0
480,2012-04-24,2,1,4,0,2,1,1,0.413333,0.405283,0.454167,0.249383,518,5115,5633,2012,4,24,Tuesday,Summer,Apr,Clear,Tuesday,9.195810402982426,90.80418959701757,16.946653,20.26415,45.4167,16.708661,3
481,2012-04-25,2,1,4,0,3,1,1,0.476667,0.470317,0.427917,0.118792,655,5541,6196,2012,4,25,Wednesday,Summer,Apr,Clear,Wednesday,10.571336346029698,89.4286636539703,19.543347,23.51585,42.7917,7.959064,2
482,2012-04-26,2,1,4,0,4,1,2,0.498333,0.483583,0.756667,0.176625,475,4551,5026,2012,4,26,Thursday,Summer,Apr,Mist,Thursday,9.450855551134103,90.54914444886589,20.431653,24.17915,75.66669999999999,11.833875,1
483,2012-04-27,2,1,4,0,5,1,1,0.4575,0.452637,0.400833,0.347633,1014,5219,6233,2012,4,27,Friday,Summer,Apr,Clear,Friday,16.26824963901813,83.73175036098188,18.7575,22.63185,40.0833,23.291411,3
484,2012-04-28,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,2012,4,28,Saturday,Summer,Apr,Mist,Saturday,26.540284360189574,73.45971563981043,15.443347,18.8752,48.9583,8.708325,3
485,2012-04-29,2,1,4,0,0,0,1,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,2012,4,29,Sunday,Summer,Apr,Clear,Sunday,35.358502538071065,64.64149746192894,18.791653,22.50605,58.7083,7.8328359999999995,2
486,2012-04-30,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,2012,4,30,Monday,Summer,Apr,Mist,Monday,11.934673366834172,88.06532663316582,19.030847,22.8848,56.99999999999999,11.499746,3
487,2012-05-01,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,2012,5,1,Tuesday,Summer,May,Mist,Tuesday,11.376306620209059,88.62369337979094,25.146653,28.85105,65.95830000000001,10.458432,1
488,2012-05-02,2,1,5,0,3,1,1,0.564167,0.537896,0.797083,0.138058,667,5502,6169,2012,5,2,Wednesday,Summer,May,Clear,Wednesday,10.812125141838223,89.18787485816178,23.130847,26.894800000000004,79.7083,9.249885999999998,1
489,2012-05-03,2,1,5,0,4,1,2,0.56,0.537242,0.768333,0.133696,764,5657,6421,2012,5,3,Thursday,Summer,May,Mist,Thursday,11.898458184083475,88.10154181591653,22.96,26.862099999999998,76.83330000000001,8.957632,1
490,2012-05-04,2,1,5,0,5,1,1,0.6275,0.590917,0.735417,0.162938,1069,5227,6296,2012,5,4,Friday,Summer,May,Clear,Friday,16.979034307496825,83.02096569250318,25.7275,29.54585,73.54169999999999,10.916846,2
491,2012-05-05,2,1,5,0,6,0,2,0.621667,0.584608,0.756667,0.152992,2496,4387,6883,2012,5,5,Saturday,Summer,May,Mist,Saturday,36.26325730059567,63.736742699404324,25.488346999999997,29.2304,75.66669999999999,10.250464,2
492,2012-05-06,2,1,5,0,0,0,2,0.5625,0.546737,0.74,0.149879,2135,4224,6359,2012,5,6,Sunday,Summer,May,Mist,Sunday,33.57446139330084,66.42553860669916,23.0625,27.336850000000002,74.0,10.041893,2
493,2012-05-07,2,1,5,0,1,1,2,0.5375,0.527142,0.664167,0.230721,1008,5265,6273,2012,5,7,Monday,Summer,May,Mist,Monday,16.06886657101865,83.93113342898135,22.037499999999998,26.3571,66.41669999999999,15.458307000000001,2
494,2012-05-08,2,1,5,0,2,1,2,0.581667,0.557471,0.685833,0.296029,738,4990,5728,2012,5,8,Tuesday,Summer,May,Mist,Tuesday,12.884078212290504,87.1159217877095,23.848347,27.87355,68.58330000000001,19.833942999999998,3
495,2012-05-09,2,1,5,0,3,1,2,0.575,0.553025,0.744167,0.216412,620,4097,4717,2012,5,9,Wednesday,Summer,May,Mist,Wednesday,13.143947424210303,86.8560525757897,23.575,27.65125,74.4167,14.499604,1
496,2012-05-10,2,1,5,0,4,1,1,0.505833,0.491783,0.552083,0.314063,1026,5546,6572,2012,5,10,Thursday,Summer,May,Clear,Thursday,15.611685940353013,84.38831405964699,20.739152999999998,24.58915,55.2083,21.042220999999998,3
497,2012-05-11,2,1,5,0,5,1,1,0.533333,0.520833,0.360417,0.236937,1319,5711,7030,2012,5,11,Friday,Summer,May,Clear,Friday,18.7624466571835,81.23755334281651,21.866653,26.04165,36.0417,15.874779,2
498,2012-05-12,2,1,5,0,6,0,1,0.564167,0.544817,0.480417,0.123133,2622,4807,7429,2012,5,12,Saturday,Summer,May,Clear,Saturday,35.294117647058826,64.70588235294117,23.130847,27.24085,48.0417,8.249911,2
499,2012-05-13,2,1,5,0,0,0,1,0.6125,0.585238,0.57625,0.225117,2172,3946,6118,2012,5,13,Sunday,Summer,May,Clear,Sunday,35.50179797319385,64.49820202680615,25.1125,29.2619,57.62500000000001,15.082839,2
500,2012-05-14,2,1,5,0,1,1,2,0.573333,0.5499,0.789583,0.212692,342,2501,2843,2012,5,14,Monday,Summer,May,Mist,Monday,12.029546253957088,87.9704537460429,23.506653,27.495000000000005,78.95830000000001,14.250364,1
501,2012-05-15,2,1,5,0,2,1,2,0.611667,0.576404,0.794583,0.147392,625,4490,5115,2012,5,15,Tuesday,Summer,May,Mist,Tuesday,12.218963831867057,87.78103616813294,25.078346999999997,28.8202,79.45830000000001,9.875264,1
502,2012-05-16,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,991,6433,7424,2012,5,16,Wednesday,Summer,May,Clear,Wednesday,13.348599137931034,86.65140086206897,26.103347,29.798750000000002,69.7917,8.208304,2
503,2012-05-17,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,2012,5,17,Thursday,Summer,May,Clear,Thursday,16.82015167930661,83.1798483206934,24.326653,28.630650000000003,52.0,15.374825000000001,2
504,2012-05-18,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,2012,5,18,Friday,Summer,May,Clear,Friday,19.9109831129729,80.0890168870271,23.130847,27.55605,52.33330000000001,9.166739,2
505,2012-05-19,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,2012,5,19,Saturday,Summer,May,Clear,Saturday,41.11405835543766,58.88594164456234,24.599999999999998,28.345399999999998,45.625,5.626325,2
506,2012-05-20,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,2012,5,20,Sunday,Summer,May,Clear,Sunday,37.929583391780056,62.070416608219944,25.454152999999998,29.19835,53.041700000000006,17.042589,2
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,2012,5,21,Monday,Summer,May,Mist,Monday,14.45285615966965,85.54714384033035,24.531653,28.283350000000002,81.125,15.624668,1
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,2012,5,22,Tuesday,Summer,May,Mist,Tuesday,13.485921290959988,86.51407870904,25.215,29.04125,76.5833,7.917189,1
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,2012,5,23,Wednesday,Summer,May,Mist,Wednesday,14.562737642585551,85.43726235741444,25.488346999999997,29.230600000000003,77.45830000000001,6.834,1
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,2012,5,24,Thursday,Summer,May,Clear,Thursday,15.642540620384047,84.35745937961595,26.855,30.335,71.6667,11.584031999999999,2
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,2012,5,25,Friday,Summer,May,Clear,Friday,21.042471042471043,78.95752895752895,27.880000000000003,31.37645,74.70830000000001,9.41685,2
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,2012,5,26,Saturday,Summer,May,Clear,Saturday,43.68115055079559,56.318849449204414,28.392500000000002,32.134800000000006,73.25,13.332464,2
513,2012-05-27,2,1,5,0,0,0,1,0.69,0.641425,0.697083,0.215171,3283,3308,6591,2012,5,27,Sunday,Summer,May,Clear,Sunday,49.810347443483536,50.189652556516464,28.29,32.07125,69.7083,14.416457,2
514,2012-05-28,2,1,5,1,1,0,1,0.7125,0.6793,0.67625,0.196521,2557,3486,6043,2012,5,28,Monday,Summer,May,Clear,Monday,42.31342048651332,57.68657951348668,29.212500000000002,33.965,67.625,13.166907,2
515,2012-05-29,2,1,5,0,2,1,1,0.7225,0.672992,0.684583,0.2954,880,4863,5743,2012,5,29,Tuesday,Summer,May,Clear,Tuesday,15.32300191537524,84.67699808462477,29.622500000000002,33.6496,68.45830000000001,19.7918,2
516,2012-05-30,2,1,5,0,3,1,2,0.656667,0.611129,0.67,0.134329,745,6110,6855,2012,5,30,Wednesday,Summer,May,Mist,Wednesday,10.86797957695113,89.13202042304887,26.923347,30.55645,67.0,9.000043,2
517,2012-05-31,2,1,5,0,4,1,1,0.68,0.631329,0.492917,0.195279,1100,6238,7338,2012,5,31,Thursday,Summer,May,Clear,Thursday,14.990460615971655,85.00953938402834,27.880000000000003,31.566450000000003,49.2917,13.083693,2
518,2012-06-01,2,1,6,0,5,1,2,0.654167,0.607962,0.755417,0.237563,533,3594,4127,2012,6,1,Friday,Summer,Jun,Mist,Friday,12.914950327114127,87.08504967288587,26.820847,30.3981,75.5417,15.916720999999999,1
519,2012-06-02,2,1,6,0,6,0,1,0.583333,0.566288,0.549167,0.186562,2795,5325,8120,2012,6,2,Saturday,Summer,Jun,Clear,Saturday,34.42118226600985,65.57881773399015,23.916653,28.3144,54.9167,12.499654,2
520,2012-06-03,2,1,6,0,0,0,1,0.6025,0.575133,0.493333,0.184087,2494,5147,7641,2012,6,3,Sunday,Summer,Jun,Clear,Sunday,32.639706844653844,67.36029315534616,24.7025,28.75665,49.3333,12.333829,2
521,2012-06-04,2,1,6,0,1,1,1,0.5975,0.578283,0.487083,0.284833,1071,5927,6998,2012,6,4,Monday,Summer,Jun,Clear,Monday,15.304372677907974,84.69562732209202,24.497500000000002,28.91415,48.7083,19.083811,2
522,2012-06-05,2,1,6,0,2,1,2,0.540833,0.525892,0.613333,0.209575,968,6033,7001,2012,6,5,Tuesday,Summer,Jun,Mist,Tuesday,13.82659620054278,86.17340379945722,22.174153,26.294600000000003,61.3333,14.041525,2
523,2012-06-06,2,1,6,0,3,1,1,0.554167,0.542292,0.61125,0.077125,1027,6028,7055,2012,6,6,Wednesday,Summer,Jun,Clear,Wednesday,14.557051736357193,85.4429482636428,22.720847,27.1146,61.12499999999999,5.167375,2
524,2012-06-07,2,1,6,0,4,1,1,0.6025,0.569442,0.567083,0.15735,1038,6456,7494,2012,6,7,Thursday,Summer,Jun,Clear,Thursday,13.851080864691752,86.14891913530825,24.7025,28.4721,56.7083,10.542449999999999,2
525,2012-06-08,2,1,6,0,5,1,1,0.649167,0.597862,0.467917,0.175383,1488,6248,7736,2012,6,8,Friday,Summer,Jun,Clear,Friday,19.23474663908997,80.76525336091002,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,2
526,2012-06-09,2,1,6,0,6,0,1,0.710833,0.648367,0.437083,0.144287,2708,4790,7498,2012,6,9,Saturday,Summer,Jun,Clear,Saturday,36.11629767938117,63.88370232061883,29.144153000000003,32.418350000000004,43.7083,9.667229,2
527,2012-06-10,2,1,6,0,0,0,1,0.726667,0.663517,0.538333,0.133721,2224,4374,6598,2012,6,10,Sunday,Summer,Jun,Clear,Sunday,33.70718399515005,66.29281600484995,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,2
528,2012-06-11,2,1,6,0,1,1,2,0.720833,0.659721,0.587917,0.207713,1017,5647,6664,2012,6,11,Monday,Summer,Jun,Mist,Monday,15.26110444177671,84.73889555822329,29.554153,32.98605,58.791700000000006,13.916771,2
529,2012-06-12,2,1,6,0,2,1,2,0.653333,0.597875,0.833333,0.214546,477,4495,4972,2012,6,12,Tuesday,Summer,Jun,Mist,Tuesday,9.593724859211585,90.40627514078842,26.786653,29.89375,83.3333,14.374581999999998,1
530,2012-06-13,2,1,6,0,3,1,1,0.655833,0.611117,0.582083,0.343279,1173,6248,7421,2012,6,13,Wednesday,Summer,Jun,Clear,Wednesday,15.806495081525402,84.1935049184746,26.889153,30.55585,58.2083,22.999693,2
531,2012-06-14,2,1,6,0,4,1,1,0.648333,0.624383,0.569583,0.253733,1180,6183,7363,2012,6,14,Thursday,Summer,Jun,Clear,Thursday,16.026076327583866,83.97392367241613,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,2
532,2012-06-15,2,1,6,0,5,1,1,0.639167,0.599754,0.589583,0.176617,1563,6102,7665,2012,6,15,Friday,Summer,Jun,Clear,Friday,20.391389432485322,79.60861056751469,26.205847000000002,29.9877,58.958299999999994,11.833339,2
533,2012-06-16,2,1,6,0,6,0,1,0.631667,0.594708,0.504167,0.166667,2963,4739,7702,2012,6,16,Saturday,Summer,Jun,Clear,Saturday,38.47052713580888,61.52947286419111,25.898346999999998,29.735400000000002,50.416700000000006,11.166689,2
534,2012-06-17,2,1,6,0,0,0,1,0.5925,0.571975,0.59875,0.144904,2634,4344,6978,2012,6,17,Sunday,Summer,Jun,Clear,Sunday,37.747205503009454,62.25279449699054,24.2925,28.59875,59.875,9.708568,2
535,2012-06-18,2,1,6,0,1,1,2,0.568333,0.544842,0.777917,0.174746,653,4446,5099,2012,6,18,Monday,Summer,Jun,Mist,Monday,12.806432633849774,87.19356736615023,23.301652999999998,27.2421,77.79169999999999,11.707982000000001,1
536,2012-06-19,2,1,6,0,2,1,1,0.688333,0.654692,0.69,0.148017,968,5857,6825,2012,6,19,Tuesday,Summer,Jun,Clear,Tuesday,14.183150183150184,85.81684981684981,28.221653,32.7346,69.0,9.917139,2
537,2012-06-20,2,1,6,0,3,1,1,0.7825,0.720975,0.592083,0.113812,872,5339,6211,2012,6,20,Wednesday,Summer,Jun,Clear,Wednesday,14.039607148607312,85.96039285139268,32.082499999999996,36.04875,59.2083,7.625404,2
538,2012-06-21,3,1,6,0,4,1,1,0.805833,0.752542,0.567917,0.118787,778,5127,5905,2012,6,21,Thursday,Fall,Jun,Clear,Thursday,13.175275190516512,86.82472480948348,33.039153,37.6271,56.7917,7.958729,2
539,2012-06-22,3,1,6,0,5,1,1,0.7775,0.724121,0.57375,0.182842,964,4859,5823,2012,6,22,Friday,Fall,Jun,Clear,Friday,16.55504035720419,83.44495964279581,31.877499999999998,36.20605,57.375,12.250414000000001,2
540,2012-06-23,3,1,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,2012,6,23,Saturday,Fall,Jun,Clear,Saturday,35.62617323679271,64.3738267632073,29.998347,32.6396,53.4583,12.041307,2
541,2012-06-24,3,1,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,2012,6,24,Sunday,Fall,Jun,Clear,Sunday,37.019300536932235,62.980699463067765,30.476653000000002,33.7127,47.9167,9.750174999999999,2
542,2012-06-25,3,1,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,2012,6,25,Monday,Fall,Jun,Clear,Monday,16.801888184097947,83.19811181590205,29.349153,32.7021,50.416700000000006,20.125661,2
543,2012-06-26,3,1,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,2012,6,26,Tuesday,Fall,Jun,Clear,Tuesday,14.47191615157216,85.52808384842784,25.864152999999998,29.7352,37.3333,23.292014,3
544,2012-06-27,3,1,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,2012,6,27,Wednesday,Fall,Jun,Clear,Wednesday,14.683026584867076,85.31697341513292,28.5975,32.0396,36.0,18.208925,2
545,2012-06-28,3,1,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,2012,6,28,Thursday,Fall,Jun,Clear,Thursday,13.388573920627996,86.611426079372,30.715847,33.7756,42.25,11.50055,2
546,2012-06-29,3,1,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,2012,6,29,Friday,Fall,Jun,Clear,Friday,15.174812374153396,84.82518762584661,34.200847,39.33065,48.875,11.082939000000001,2
547,2012-06-30,3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,2012,6,30,Saturday,Fall,Jun,Clear,Saturday,25.58466678389309,74.41533321610692,31.365000000000002,34.3754,60.12499999999999,10.791756999999999,2
548,2012-07-01,3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,2012,7,1,Sunday,Fall,Jul,Clear,Sunday,25.69155668052793,74.30844331947206,33.449153,37.53145,51.87500000000001,11.291443000000001,2
549,2012-07-02,3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,2012,7,2,Monday,Fall,Jul,Clear,Monday,14.517424120764414,85.48257587923558,32.048347,35.1019,44.7083,13.082889,2
550,2012-07-03,3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,2012,7,3,Tuesday,Fall,Jul,Clear,Tuesday,15.795795795795794,84.2042042042042,32.014153,35.1325,49.2083,8.457878999999998,2
551,2012-07-04,3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,2012,7,4,Wednesday,Fall,Jul,Clear,Wednesday,34.60759151695258,65.39240848304742,32.355847,36.61685,53.87499999999999,9.041649999999999,2
552,2012-07-05,3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,2012,7,5,Thursday,Fall,Jul,Clear,Thursday,22.51241788174972,77.48758211825027,33.9275,38.06835,45.7917,12.999943,2
553,2012-07-06,3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146142,1366,4841,6207,2012,7,6,Friday,Fall,Jul,Clear,Friday,22.00741098759465,77.99258901240535,33.961653,37.62665,45.0833,9.791514,2
554,2012-07-07,3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.163554,1448,3392,4840,2012,7,7,Saturday,Fall,Jul,Clear,Saturday,29.91735537190083,70.08264462809917,35.328347,40.24565,49.2083,10.958118,2
555,2012-07-08,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,2012,7,8,Sunday,Fall,Jul,Clear,Sunday,25.74914383561644,74.25085616438356,33.722500000000004,39.5198,57.375,8.417143,1
556,2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,2012,7,9,Monday,Fall,Jul,Mist,Monday,15.19257116760542,84.80742883239458,29.144153000000003,32.7027,68.3333,12.125325,2
557,2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,2012,7,10,Tuesday,Fall,Jul,Mist,Tuesday,15.166931637519873,84.83306836248012,29.554153,33.2398,66.75,10.166379000000001,2
558,2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,2012,7,11,Wednesday,Fall,Jul,Clear,Wednesday,13.422356828193832,86.57764317180616,29.383347,32.51355,63.3333,10.166111,2
559,2012-07-12,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,2012,7,12,Thursday,Fall,Jul,Clear,Thursday,13.859790491539082,86.14020950846091,29.349153,32.73415,52.9583,9.833924999999999,2
560,2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,2012,7,13,Friday,Fall,Jul,Mist,Friday,20.149353247099615,79.85064675290039,29.998347,33.39665,48.5833,5.41695,2
561,2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,2355,4614,6969,2012,7,14,Saturday,Fall,Jul,Mist,Saturday,33.792509685751185,66.20749031424882,28.836653,33.3021,69.91669999999999,9.626493,2
562,2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,1920,4111,6031,2012,7,15,Sunday,Fall,Jul,Clear,Sunday,31.835516498093185,68.16448350190682,30.579152999999998,35.259800000000006,71.7917,11.166689,2
563,2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,1088,5742,6830,2012,7,16,Monday,Fall,Jul,Clear,Monday,15.929721815519764,84.07027818448023,31.296653000000003,36.206250000000004,64.5,11.000529,2
564,2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,921,5865,6786,2012,7,17,Tuesday,Fall,Jul,Clear,Tuesday,13.572060123784263,86.42793987621575,33.551653,37.78415,50.583299999999994,7.666743,2
565,2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,799,4914,5713,2012,7,18,Wednesday,Fall,Jul,Clear,Wednesday,13.985646770523369,86.01435322947664,32.526652999999996,37.27915,57.7083,9.208614,2
566,2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,888,5703,6591,2012,7,19,Thursday,Fall,Jul,Clear,Thursday,13.47291761492945,86.52708238507056,31.57,35.7321,60.0417,11.083743,2
567,2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,747,5123,5870,2012,7,20,Friday,Fall,Jul,Mist,Friday,12.72572402044293,87.27427597955707,27.299153,30.65125,84.4167,14.000789000000001,1
568,2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,1264,3195,4459,2012,7,21,Saturday,Fall,Jul,Light Snow/Rain,Saturday,28.34716304104059,71.65283695895941,24.429153,27.495599999999996,86.5417,14.2911,1
569,2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.0939208,2544,4866,7410,2012,7,22,Sunday,Fall,Jul,Mist,Sunday,34.33198380566802,65.66801619433198,27.3675,31.156250000000004,76.25,6.2926936,2
570,2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,1135,5831,6966,2012,7,23,Monday,Fall,Jul,Clear,Monday,16.29342520815389,83.70657479184611,30.408347,34.50085,69.41669999999999,9.291761,2
